csid	covv_accession_id
3002349608	EPI_ISL_1272749
3031323547	EPI_ISL_903763
3002649894	EPI_ISL_1516233
3002351555	EPI_ISL_1226361
3031322859	EPI_ISL_751549
3031322863	EPI_ISL_751738
3002350310	EPI_ISL_1318469
3031323620	EPI_ISL_1094942
3002351202	EPI_ISL_1094320
3031323937	EPI_ISL_1446914
3002351683	EPI_ISL_1446985
3002350769	EPI_ISL_1446636
3031324229	EPI_ISL_1226006
3002350063	
3002647545	EPI_ISL_1823961
3002650296	EPI_ISL_1528471
3031323469	EPI_ISL_903656
3002647954	EPI_ISL_1798734
3002650927	EPI_ISL_1823770
3002350050	EPI_ISL_1318504
3002648552	EPI_ISL_1823701
3031322546	EPI_ISL_747074
3002648257	EPI_ISL_1823878
3031323312	EPI_ISL_903898
3002350776	
3002350525	EPI_ISL_1446957
3002647657	EPI_ISL_1798458
3031401656	EPI_ISL_1272670
3002351918	EPI_ISL_1447043
3031323025	EPI_ISL_751694
3002347806	
3002131593	EPI_ISL_1446776
3002647668	EPI_ISL_1798442
3031322590	EPI_ISL_747116
3002229181	EPI_ISL_1169491
3002229191	EPI_ISL_1169556
3002347509	EPI_ISL_1095129
3002347506	EPI_ISL_1095125
3031323915	EPI_ISL_1225892
3002348597	
3002650066	EPI_ISL_1678117
3031323695	EPI_ISL_1225876
3002350074	EPI_ISL_1318522
3031323805	EPI_ISL_1711897
3002350961	EPI_ISL_1446715
3031324176	
3002348858	EPI_ISL_1226201
3002347451	EPI_ISL_1095290
3002352028	
3031323818	EPI_ISL_1711962
3031322792	EPI_ISL_751772
3002647742	EPI_ISL_1798512
3002347315	EPI_ISL_1094489
3002349718	EPI_ISL_1318626
3031324336	
3002347814	EPI_ISL_1095116
3002651145	EPI_ISL_1678347
3002649725	EPI_ISL_1516430
3002647744	EPI_ISL_1798595
3002647710	EPI_ISL_1798508
3031324203	EPI_ISL_1225992
3002347385	EPI_ISL_1094265
3002347400	EPI_ISL_1094538
3002651147	EPI_ISL_1678210
3002350602	EPI_ISL_1318620
3031322811	EPI_ISL_751672
3002650760	EPI_ISL_1678050
3031323139	EPI_ISL_903765
3031324107	EPI_ISL_1516412
3002350081	EPI_ISL_1318513
3031323784	EPI_ISL_1711888
3002348819	
3002651056	EPI_ISL_1678093
3002648297	EPI_ISL_1823725
3002648281	EPI_ISL_1823746
3002228947	EPI_ISL_1225971
3002349803	EPI_ISL_1318663
3002649797	EPI_ISL_1516358
3002650936	EPI_ISL_1823623
3002649538	EPI_ISL_1516257
3031323552	EPI_ISL_903599
3031323283	EPI_ISL_903693
3002349053	EPI_ISL_1272797
3002648393	EPI_ISL_1823808
3002349578	EPI_ISL_1272915
3031323718	EPI_ISL_1225883
3031322745	
3002348831	EPI_ISL_1226179
3002648308	EPI_ISL_1823718
3002650402	
3002347809	EPI_ISL_1094312
3002349338	EPI_ISL_1272648
3002651149	EPI_ISL_1678348
3002650132	EPI_ISL_1678207
3002649731	EPI_ISL_1516429
3002647896	EPI_ISL_1823697
3002349998	EPI_ISL_1318545
3002347771	EPI_ISL_1094585
3002647950	EPI_ISL_1798846
3002347912	
3031323831	EPI_ISL_1446882
3002348462	EPI_ISL_1273065
3002650129	EPI_ISL_1678193
3002347328	EPI_ISL_1095234
3002648574	EPI_ISL_1823781
3002349036	EPI_ISL_1272721
3002650394	EPI_ISL_1528320
3002349020	
3031322851	EPI_ISL_751740
3031323317	EPI_ISL_903905
3002350848	EPI_ISL_1446690
3031323914	EPI_ISL_1225891
3002650532	
3002131558	EPI_ISL_1446749
3002350768	EPI_ISL_1446635
3002350132	EPI_ISL_1446392
3002349315	EPI_ISL_1272977
3002348689	
3002650336	
3002347862	EPI_ISL_1095174
3031323452	EPI_ISL_903592
3002351643	EPI_ISL_1318294
3002350096	
3002647783	
3031323686	EPI_ISL_903865
3002649901	
3002347511	EPI_ISL_1095126
3002349214	EPI_ISL_1272636
3002347887	EPI_ISL_1094932
3002647654	EPI_ISL_1798369
3031323927	EPI_ISL_1225904
3002651027	EPI_ISL_1678219
3002651411	EPI_ISL_1711947
3002651403	EPI_ISL_1711938
3002349028	EPI_ISL_1273038
3002348927	
3031323956	EPI_ISL_1711736
3002350732	
3031323429	EPI_ISL_1711782
3002651439	EPI_ISL_1711785
3002347845	EPI_ISL_1094446
3002648339	
3002351331	EPI_ISL_1095216
3031324056	EPI_ISL_1225930
3002650679	EPI_ISL_1678136
3002650283	EPI_ISL_1528269
3002350668	
3031323007	EPI_ISL_751791
3002350201	EPI_ISL_1446465
3031323779	
3002648531	EPI_ISL_1823799
3002347485	EPI_ISL_1094567
3002131613	EPI_ISL_1446778
3002648294	EPI_ISL_1823713
3002348740	EPI_ISL_1226108
3002347655	EPI_ISL_1094496
3002649555	EPI_ISL_1516247
3002131571	EPI_ISL_1446790
3002229021	
3002649547	EPI_ISL_1516194
3031322856	EPI_ISL_751551
3002350158	EPI_ISL_1446293
3002350682	EPI_ISL_1446564
3002350687	EPI_ISL_1446565
3031323125	EPI_ISL_903944
3031324171	EPI_ISL_1094751
3031322889	EPI_ISL_751642
3031322908	
3002348130	EPI_ISL_1094196
3002349249	EPI_ISL_1273045
3002650923	EPI_ISL_1823759
3002348654	
3031324065	EPI_ISL_1225939
3002350713	
3002348931	EPI_ISL_1226232
3002351596	EPI_ISL_1226397
3002650331	EPI_ISL_1528406
3002351238	EPI_ISL_1095354
3002228853	
3002650593	EPI_ISL_1528331
3031323960	EPI_ISL_1711725
3031401732	EPI_ISL_1095148
3002348468	
3002348678	EPI_ISL_1226064
3002349389	
3002650860	EPI_ISL_1678058
3002647773	EPI_ISL_1798534
3002649937	EPI_ISL_1516296
3002349617	EPI_ISL_1272669
3031323972	EPI_ISL_1711794
3002650829	EPI_ISL_1678361
3002350436	EPI_ISL_1318495
3002349130	EPI_ISL_1272939
3031324304	EPI_ISL_1094700
3002228902	EPI_ISL_914021
3002350545	
3002351334	EPI_ISL_1095262
3031324154	EPI_ISL_1094898
3002648532	
3031323798	EPI_ISL_1711905
3002228933	EPI_ISL_1225960
3002348825	EPI_ISL_1226174
3002131625	EPI_ISL_1446841
3002349594	EPI_ISL_1272897
3031401827	EPI_ISL_1095080
3002351909	EPI_ISL_1447034
3031323297	EPI_ISL_903675
3002651436	EPI_ISL_1711821
3031323872	EPI_ISL_1446879
3031324339	
3002348602	
3031324406	EPI_ISL_1094707
3031323697	EPI_ISL_1225877
3002131602	EPI_ISL_1446796
3002650421	
3002650099	EPI_ISL_1678302
3002349444	EPI_ISL_1273006
3002650122	EPI_ISL_1678195
3031323838	
3002348013	EPI_ISL_1094241
3002649767	EPI_ISL_1516440
3031324431	EPI_ISL_1095210
3002647829	EPI_ISL_1823665
3002647838	EPI_ISL_1823666
3002350071	EPI_ISL_1318520
3002349820	EPI_ISL_1318660
3002131606	EPI_ISL_1446784
3031324182	EPI_ISL_1225975
3002650407	
3002650430	EPI_ISL_1528285
3002350412	EPI_ISL_1318562
3002131653	
3002650021	
3002650816	EPI_ISL_1678366
3031323045	EPI_ISL_751692
3002350453	EPI_ISL_1318405
3031324130	EPI_ISL_1446943
3031323724	EPI_ISL_1516315
3002347541	EPI_ISL_1094957
3002347543	EPI_ISL_1094948
3031324397	EPI_ISL_1094876
3002649819	EPI_ISL_1516421
3031324109	EPI_ISL_1516406
3031322830	EPI_ISL_751771
3031401700	EPI_ISL_1095223
3002351916	EPI_ISL_1447035
3002650462	
3002350743	
3002349622	EPI_ISL_1272662
3002649525	EPI_ISL_1516295
3002347921	
3002648600	EPI_ISL_1823591
3031323486	EPI_ISL_903757
3002349152	EPI_ISL_1272840
3002648251	EPI_ISL_1900114
3031323100	EPI_ISL_903965
3002650665	EPI_ISL_1528377
3002348891	EPI_ISL_1226216
3031401788	EPI_ISL_1094291
3002350316	EPI_ISL_1318473
3002351212	EPI_ISL_1095349
3002131551	EPI_ISL_1446757
3002647879	EPI_ISL_1823636
3031322884	EPI_ISL_751678
3002650584	EPI_ISL_1528326
3031323955	EPI_ISL_1446874
3002348675	EPI_ISL_1226061
3002229228	EPI_ISL_1094527
3002649942	
3031324440	EPI_ISL_1094727
3002649535	
3031323438	EPI_ISL_903661
3002347702	EPI_ISL_1094554
3002348659	EPI_ISL_1226046
3002648554	EPI_ISL_1823706
3002351495	EPI_ISL_1226313
3002349143	EPI_ISL_1272833
3002650310	EPI_ISL_1528441
3002351886	EPI_ISL_1272729
3002650022	EPI_ISL_1528283
3002648275	EPI_ISL_1823891
3002650258	EPI_ISL_1528519
3002647727	
3002350772	EPI_ISL_1446639
3031323950	EPI_ISL_1446884
3002347692	EPI_ISL_1095327
3002351485	
3002351477	
3002651435	EPI_ISL_1711830
3002650968	EPI_ISL_1823914
3002351563	EPI_ISL_1226369
3031323911	EPI_ISL_1225888
3002351630	EPI_ISL_1318608
3002650708	EPI_ISL_1678160
3002647785	EPI_ISL_1798565
3031323506	EPI_ISL_1446732
3031324068	
3002650499	EPI_ISL_1528449
3002648490	EPI_ISL_1824015
3002347438	EPI_ISL_1094909
3002349797	EPI_ISL_1318433
3002349793	
3002131707	EPI_ISL_1446830
3002650590	EPI_ISL_1528327
3031401724	EPI_ISL_1094217
3002349385	
3002650845	EPI_ISL_1678060
3002647546	EPI_ISL_1823965
3002647539	EPI_ISL_1823969
3002649972	
3002649970	
3002647750	EPI_ISL_1798515
3031322634	EPI_ISL_747158
3002351538	EPI_ISL_1226348
3031322525	EPI_ISL_747053
3002649541	
3031401646	EPI_ISL_1272680
3002649914	
3002649931	
3002650653	
3002348751	EPI_ISL_1226117
3002348893	EPI_ISL_1226218
3031401793	EPI_ISL_1094358
3002647651	EPI_ISL_1798426
3002350242	EPI_ISL_1695799
3002349032	EPI_ISL_1273040
3031323396	EPI_ISL_1711732
3002349317	EPI_ISL_1272976
3002647913	EPI_ISL_1798802
3002350042	EPI_ISL_1318371
3002347743	EPI_ISL_1094606
3002351315	EPI_ISL_1094616
3031323902	
3031323329	EPI_ISL_903937
3002351281	EPI_ISL_1095353
3002349168	
3031322879	
3031322886	EPI_ISL_751544
3002647632	EPI_ISL_1798434
3002349521	EPI_ISL_1272610
3002348686	EPI_ISL_1226072
3002229219	EPI_ISL_1094962
3002351940	
3002650372	
3031322992	EPI_ISL_751790
3031322998	
3002350038	EPI_ISL_1318370
3002647786	EPI_ISL_1798540
3002650278	
3002347657	EPI_ISL_1094761
3002349605	EPI_ISL_1272750
3002349095	EPI_ISL_1272621
3002649714	EPI_ISL_1516309
3002351229	EPI_ISL_1095070
3002351278	EPI_ISL_1095068
3002351640	EPI_ISL_1318602
3031323358	EPI_ISL_1711936
3002350124	EPI_ISL_1446401
3002650848	EPI_ISL_1678074
3031323964	EPI_ISL_1711775
3031324451	EPI_ISL_1094730
3002351544	EPI_ISL_1226352
3002131561	EPI_ISL_1446761
3031324263	
3002647628	EPI_ISL_1798456
3002349938	EPI_ISL_1318450
3002349932	EPI_ISL_1318464
3002350041	EPI_ISL_1318369
3002648363	
3002649738	
3031323975	EPI_ISL_1711778
3002647625	EPI_ISL_1798340
3031324029	EPI_ISL_1711861
3002347712	EPI_ISL_1095309
3002651194	EPI_ISL_1678140
3002350982	
3031322671	EPI_ISL_747183
3031324340	
3002650073	EPI_ISL_1678304
3002348699	EPI_ISL_1226082
3002131646	EPI_ISL_1446817
3031323037	EPI_ISL_751783
3002647891	EPI_ISL_1823694
3002349202	EPI_ISL_1272701
3002647553	EPI_ISL_1824048
3002347537	EPI_ISL_1094952
3031323140	EPI_ISL_903613
3002647526	EPI_ISL_1823660
3002650888	EPI_ISL_1678357
3031401708	EPI_ISL_1095222
3031401702	EPI_ISL_1094672
3002649792	
3002351557	EPI_ISL_1226363
3002350123	EPI_ISL_1446313
3031323663	EPI_ISL_903866
3002350814	
3002650974	EPI_ISL_1823925
3002349213	EPI_ISL_1272633
3031323233	EPI_ISL_903959
3002648088	EPI_ISL_1798883
3002349906	EPI_ISL_1318564
3002350350	EPI_ISL_1318587
3031401892	EPI_ISL_1094702
3002350804	EPI_ISL_1446605
3002651079	EPI_ISL_1678322
3002347324	EPI_ISL_1094723
3031324151	EPI_ISL_1094950
3002650896	EPI_ISL_1823814
3002348769	EPI_ISL_1226128
3031323850	EPI_ISL_1516340
3031401705	EPI_ISL_1094228
3002349181	
3002649664	EPI_ISL_1516388
3002349702	EPI_ISL_1318688
3002647858	EPI_ISL_1823998
3002651176	EPI_ISL_1823776
3031401747	EPI_ISL_1094307
3031322922	EPI_ISL_751777
3002350152	
3002649736	EPI_ISL_1516203
3002651443	EPI_ISL_1711796
3002651240	EPI_ISL_1711686
3002649921	EPI_ISL_1516387
3002651291	EPI_ISL_1711924
3031324296	
3002649754	
3002648079	EPI_ISL_1798670
3031322958	EPI_ISL_751646
3002349069	EPI_ISL_1272695
3002350340	EPI_ISL_1318425
3031323119	EPI_ISL_903617
3002348759	
3031324070	
3031323520	EPI_ISL_903657
3031323682	EPI_ISL_1094596
3002347638	EPI_ISL_1094514
3002349864	EPI_ISL_1318344
3002352006	
3002350566	EPI_ISL_1318531
3002350397	EPI_ISL_1318553
3002650825	EPI_ISL_1678368
3002347467	EPI_ISL_1273049
3002347319	EPI_ISL_1094724
3002348934	EPI_ISL_1226234
3002347941	
3031324089	EPI_ISL_1516221
3002650243	EPI_ISL_1528415
3002647601	EPI_ISL_1824018
3031323910	EPI_ISL_1225887
3002349710	EPI_ISL_1318690
3002349528	EPI_ISL_1272611
3002229199	EPI_ISL_1094521
3031322651	EPI_ISL_747164
3031323184	EPI_ISL_903601
3002350649	EPI_ISL_1695819
3002347724	EPI_ISL_1094548
3002350335	EPI_ISL_1318358
3002349576	EPI_ISL_1272870
3002348114	EPI_ISL_1094398
3002349606	EPI_ISL_1272738
3002647597	EPI_ISL_1824014
3002229180	EPI_ISL_1169487
3002229196	EPI_ISL_1169561
3031323886	EPI_ISL_1446898
3002651114	EPI_ISL_1678245
3002647696	EPI_ISL_1798402
3031324245	EPI_ISL_1095139
3031322638	EPI_ISL_803101
3002350148	
3002347932	
3002651235	EPI_ISL_1711685
3002350644	EPI_ISL_1695808
3002649923	EPI_ISL_1516386
3002347718	EPI_ISL_1094244
3002351902	EPI_ISL_1272759
3002348754	EPI_ISL_1226119
3031323521	EPI_ISL_903715
3031322552	EPI_ISL_747080
3031323253	EPI_ISL_903908
3031322576	EPI_ISL_803099
3002650351	
3031322559	EPI_ISL_747087
3002131628	EPI_ISL_1446852
3002651142	EPI_ISL_1678213
3002350529	EPI_ISL_1318353
3002349067	EPI_ISL_1272793
3002648396	
3031323634	EPI_ISL_1094896
3031322538	EPI_ISL_747066
3031322753	EPI_ISL_751760
3002131604	EPI_ISL_1446789
3002650707	EPI_ISL_1678143
3002347488	EPI_ISL_1094566
3002349363	EPI_ISL_1272873
3002349691	EPI_ISL_1318388
3002350551	
3002648090	EPI_ISL_1798888
3002350409	EPI_ISL_1318580
3002651081	EPI_ISL_1678323
3002648379	
3031323117	EPI_ISL_903938
3002348743	EPI_ISL_1226111
3002648236	EPI_ISL_1823951
3002349549	
3031324366	EPI_ISL_1094226
3002348155	EPI_ISL_1094391
3002350146	
3002347866	EPI_ISL_1095171
3002348645	
3002350093	
3002648075	
3002348752	
3002650280	
3031324343	EPI_ISL_1226009
3002649902	EPI_ISL_1516232
3002351956	EPI_ISL_1272969
3031324084	EPI_ISL_1516229
3031401885	EPI_ISL_1094855
3002347414	EPI_ISL_1094315
3002347430	EPI_ISL_1169489
3002650098	EPI_ISL_1678293
3002349424	EPI_ISL_1273034
3002348451	EPI_ISL_1273054
3002348424	
3031323280	EPI_ISL_903883
3002650034	
3002347416	EPI_ISL_1094541
3002349340	EPI_ISL_1272644
3002647893	EPI_ISL_1823689
3031323592	EPI_ISL_1094775
3002650131	EPI_ISL_1678189
3002649763	EPI_ISL_1516444
3002647837	EPI_ISL_1823675
3031324106	EPI_ISL_1516409
3002648394	EPI_ISL_1823801
3002352022	EPI_ISL_1272817
3031322788	EPI_ISL_751674
3002348189	
3031323837	EPI_ISL_1446931
3031324204	EPI_ISL_1225993
3002648415	EPI_ISL_1823621
3002650522	
3031401903	
3031323269	EPI_ISL_903607
3031324099	EPI_ISL_1516402
3031401858	EPI_ISL_1095271
3002347527	EPI_ISL_1094571
3031323674	EPI_ISL_1095029
3031401830	EPI_ISL_1094350
3002351913	EPI_ISL_1447040
3002648377	EPI_ISL_1824051
3002650756	EPI_ISL_1678255
3002647836	EPI_ISL_1823662
3002348612	
3002650050	EPI_ISL_1528422
3002648518	EPI_ISL_1823852
3002649533	EPI_ISL_1516292
3002647977	EPI_ISL_1798708
3002350863	EPI_ISL_1446649
3002350712	EPI_ISL_1446580
3002350333	EPI_ISL_1318356
3002351930	EPI_ISL_1272742
3002348797	EPI_ISL_1226152
3002351535	
3002348624	EPI_ISL_1226016
3002347715	EPI_ISL_1095310
3002350973	
3002347963	EPI_ISL_1094374
3002649985	EPI_ISL_1528437
3002347661	EPI_ISL_1094760
3002650666	EPI_ISL_1528375
3002349961	EPI_ISL_1318535
3002351953	EPI_ISL_1272959
3002349481	EPI_ISL_1272598
3002350166	EPI_ISL_1446415
3002648244	EPI_ISL_1823972
3002650208	
3002647756	EPI_ISL_1798609
3031323417	EPI_ISL_1711810
3002647619	EPI_ISL_1798422
3002351901	EPI_ISL_1272763
3031324324	
3002348998	EPI_ISL_1226278
3031323489	EPI_ISL_903912
3002350862	EPI_ISL_1446641
3002349146	EPI_ISL_1272829
3002650312	EPI_ISL_1528439
3002648432	EPI_ISL_1823836
3002347669	EPI_ISL_1094768
3002347674	EPI_ISL_1095319
3002348570	
3031324164	EPI_ISL_1094741
3002647534	EPI_ISL_1823948
3002349626	EPI_ISL_1272809
3031323423	EPI_ISL_1711807
3031323971	EPI_ISL_1711791
3002648400	EPI_ISL_1823655
3002347919	
3002349946	EPI_ISL_1318463
3002650918	EPI_ISL_1823763
3002350047	EPI_ISL_1446976
3002351701	EPI_ISL_1318359
3002650260	
3031323145	EPI_ISL_903684
3031323681	EPI_ISL_1094594
3031323685	EPI_ISL_903822
3002229049	
3002649693	EPI_ISL_1516370
3002351460	EPI_ISL_1226290
3002350217	EPI_ISL_1446453
3002351217	EPI_ISL_1095335
3002351283	EPI_ISL_1095345
3031324134	EPI_ISL_1094911
3031323394	EPI_ISL_1711726
3031323605	EPI_ISL_903727
3031401741	EPI_ISL_1095141
3002351942	
3002131710	EPI_ISL_1446808
3002350052	EPI_ISL_1318501
3002650287	
3002650288	
3002351651	EPI_ISL_1318305
3031323101	EPI_ISL_903968
3002650663	EPI_ISL_1528376
3002228857	
3002131700	EPI_ISL_1446826
3031322890	
3002650591	EPI_ISL_1528332
3031323951	EPI_ISL_1446888
3031323958	EPI_ISL_1711722
3002648494	EPI_ISL_1823777
3031322912	EPI_ISL_751682
3031401744	EPI_ISL_1095151
3002349395	
3002647540	EPI_ISL_1823968
3002349333	EPI_ISL_1272639
3002348174	
3002647895	EPI_ISL_1823695
3031323564	
3002648569	EPI_ISL_1823788
3002348011	EPI_ISL_1094783
3002650759	EPI_ISL_1678053
3002349863	
3031323237	EPI_ISL_903922
3002650139	EPI_ISL_1678103
3002650383	EPI_ISL_1528316
3002349418	
3002348452	EPI_ISL_1273059
3002348461	EPI_ISL_1273067
3002348195	
3002648570	EPI_ISL_1823784
3002350549	EPI_ISL_1318343
3002650348	EPI_ISL_1528307
3002648061	EPI_ISL_1798744
3002651369	EPI_ISL_1711696
3031401871	EPI_ISL_1094346
3031323216	
3002347526	EPI_ISL_1094361
3002348167	
3031322529	EPI_ISL_747057
3002228922	EPI_ISL_1225951
3002651061	EPI_ISL_1678281
3002347907	
3002349431	EPI_ISL_1273032
3002131666	
3002131675	
3002650818	EPI_ISL_1678367
3002348420	
3002349339	EPI_ISL_1272649
3002648575	EPI_ISL_1823787
3002348034	EPI_ISL_1094790
3002648374	EPI_ISL_1824043
3002348246	
3002131682	
3002348455	
3002349126	EPI_ISL_1272930
3031324318	EPI_ISL_1094697
3002651136	EPI_ISL_1678350
3031322614	EPI_ISL_747139
3002350020	EPI_ISL_1447013
3002349841	EPI_ISL_1318644
3002650710	EPI_ISL_1678153
3002649795	EPI_ISL_1516360
3031323287	EPI_ISL_903728
3031324096	EPI_ISL_1516418
3002649681	EPI_ISL_1516240
3031322567	EPI_ISL_747095
3002347617	EPI_ISL_1094337
3031324457	EPI_ISL_1169498
3002648353	EPI_ISL_1823607
3002651247	EPI_ISL_1711691
3002351646	EPI_ISL_1318295
3002648274	EPI_ISL_1823874
3002347335	EPI_ISL_1094557
3002348104	EPI_ISL_1094394
3002351587	EPI_ISL_1226388
3002647729	
3031324093	EPI_ISL_1516217
3031322931	EPI_ISL_751788
3002351935	
3002347621	EPI_ISL_1094500
3002350150	EPI_ISL_1446341
3031323978	EPI_ISL_1711779
3002348632	EPI_ISL_1226023
3002349730	EPI_ISL_1447025
3002651112	EPI_ISL_1678096
3002350832	EPI_ISL_1446673
3002649897	EPI_ISL_1516218
3031322620	EPI_ISL_747145
3002349105	
3002651179	
3002347574	EPI_ISL_1094239
3002351271	EPI_ISL_1095348
3002650744	EPI_ISL_1678233
3002349013	EPI_ISL_1226287
3002649684	EPI_ISL_1516237
3031323607	EPI_ISL_1446743
3002348481	
3002649587	
3002649973	
3002649935	EPI_ISL_1516300
3002350881	EPI_ISL_1446661
3002350867	EPI_ISL_1446666
3002350204	EPI_ISL_1446468
3002347623	EPI_ISL_1094515
3031323182	EPI_ISL_903618
3002229043	
3002229077	
3002347498	
3002350866	EPI_ISL_1446656
3002350640	EPI_ISL_1446601
3002647941	EPI_ISL_1798857
3031322762	EPI_ISL_751763
3002650898	EPI_ISL_1823812
3002350467	
3031323865	EPI_ISL_1516327
3031401813	EPI_ISL_1095081
3002347420	EPI_ISL_1095291
3002650080	EPI_ISL_1678295
3002347840	EPI_ISL_1095117
3002349432	EPI_ISL_1273024
3002348465	EPI_ISL_1273053
3002350435	EPI_ISL_1318496
3002348723	EPI_ISL_1226094
3002349196	EPI_ISL_1272711
3002350605	EPI_ISL_1318424
3002350692	EPI_ISL_1446587
3002350779	EPI_ISL_1695861
3031401828	EPI_ISL_1095079
3002350523	EPI_ISL_1446963
3031323181	EPI_ISL_903746
3002347676	EPI_ISL_1095030
3002350783	EPI_ISL_1695869
3031323669	EPI_ISL_1446862
3002350873	EPI_ISL_1446658
3002228932	EPI_ISL_1225959
3002131591	
3002648300	EPI_ISL_1823728
3002648041	EPI_ISL_1798628
3002229235	EPI_ISL_1094624
3002348600	
3031324122	EPI_ISL_1094376
3002351569	EPI_ISL_1226374
3002349099	
3002348569	
3031322891	EPI_ISL_751558
3002350130	EPI_ISL_1446386
3031401739	EPI_ISL_1094439
3031324376	EPI_ISL_1094809
3002349928	EPI_ISL_1318460
3031322952	EPI_ISL_751571
3002349079	EPI_ISL_1272779
3002648255	EPI_ISL_1823886
3002347339	EPI_ISL_1095187
3002650240	EPI_ISL_1528416
3002350473	EPI_ISL_1318508
3002350821	
3002649786	
3002229194	EPI_ISL_1169558
3031323740	EPI_ISL_1516367
3002347834	EPI_ISL_1094427
3002349910	EPI_ISL_1318567
3031322795	EPI_ISL_751603
3002648578	EPI_ISL_1823785
3002648384	
3031401927	EPI_ISL_1095228
3002650553	EPI_ISL_1528481
3002651041	EPI_ISL_1678241
3002348855	EPI_ISL_1226198
3002650143	EPI_ISL_1678102
3031322780	EPI_ISL_751602
3031322781	EPI_ISL_751547
3002651270	EPI_ISL_1711955
3002648412	EPI_ISL_1823586
3002349337	EPI_ISL_1272646
3002650128	EPI_ISL_1678186
3031324313	EPI_ISL_1094706
3002651128	EPI_ISL_1678252
3002228908	EPI_ISL_914027
3002350022	EPI_ISL_1447015
3031322615	EPI_ISL_747140
3002350532	EPI_ISL_1318354
3002349055	EPI_ISL_1272783
3002349061	EPI_ISL_1272790
3002647679	EPI_ISL_1798339
3002351912	EPI_ISL_1447032
3002350298	EPI_ISL_1446959
3031401922	EPI_ISL_1094709
3002349990	EPI_ISL_1318538
3031323189	EPI_ISL_1711707
3031322827	EPI_ISL_751577
3002651437	EPI_ISL_1711823
3031401785	EPI_ISL_1095266
3002650264	
3002350888	EPI_ISL_1446681
3031323526	EPI_ISL_903974
3002349711	EPI_ISL_1318681
3031401718	EPI_ISL_1094433
3002349246	EPI_ISL_1273044
3002649585	EPI_ISL_1516206
3031324378	EPI_ISL_1094793
3031323578	EPI_ISL_903854
3002648346	EPI_ISL_1823593
3002649927	EPI_ISL_1516381
3002347513	EPI_ISL_1094927
3002350292	EPI_ISL_1318326
3031323527	EPI_ISL_903956
3002228858	
3002131545	EPI_ISL_1695906
3002647792	EPI_ISL_1798607
3031323148	EPI_ISL_903703
3031401738	
3002348694	EPI_ISL_1226078
3002650842	EPI_ISL_1678068
3031324282	
3002649657	EPI_ISL_1516274
3002349071	EPI_ISL_1272692
3002349636	EPI_ISL_1272683
3002350068	EPI_ISL_1318523
3031322597	EPI_ISL_747123
3002349359	EPI_ISL_1272875
3002131588	EPI_ISL_1446800
3002648298	EPI_ISL_1823716
3031323813	EPI_ISL_1711716
3002349602	
3002647667	EPI_ISL_1798430
3002351231	EPI_ISL_1095061
3002349588	EPI_ISL_1272899
3002651429	EPI_ISL_1711824
3031323179	EPI_ISL_1446722
3031323862	EPI_ISL_1516335
3002349323	EPI_ISL_1272979
3002649584	EPI_ISL_1516205
3002649975	
3002350261	EPI_ISL_1446545
3002648358	EPI_ISL_1823868
3002351541	EPI_ISL_1226351
3002349740	EPI_ISL_1318677
3002649709	EPI_ISL_1516279
3002347701	EPI_ISL_1094547
3031322959	EPI_ISL_751684
3031322956	EPI_ISL_751617
3002348511	
3002228849	
3002349792	EPI_ISL_1318437
3002650107	EPI_ISL_1678175
3031324170	EPI_ISL_1094752
3002647790	EPI_ISL_1798610
3002350327	EPI_ISL_1318422
3031322902	EPI_ISL_751557
3002229215	EPI_ISL_1094532
3002647776	EPI_ISL_1798490
3031322932	EPI_ISL_751693
3002348160	
3002349620	EPI_ISL_1447029
3002347870	EPI_ISL_1095181
3002348637	EPI_ISL_1226028
3002348633	EPI_ISL_1226024
3002649708	
3002651190	
3002351307	EPI_ISL_1094608
3002351489	EPI_ISL_1226308
3002349158	EPI_ISL_1272841
3002349155	EPI_ISL_1272826
3002350714	
3002647784	EPI_ISL_1818072
3031323099	EPI_ISL_903970
3002348900	EPI_ISL_1226222
3002348911	EPI_ISL_1226226
3002347940	
3031324090	EPI_ISL_1516215
3002229018	
3002349096	EPI_ISL_1272625
3002349164	
3002350238	EPI_ISL_1446549
3002349791	EPI_ISL_1318431
3002348920	EPI_ISL_1226227
3002650233	EPI_ISL_1528385
3002651229	EPI_ISL_1711864
3002647578	EPI_ISL_1823680
3031323260	EPI_ISL_903571
3002348182	
3002350457	EPI_ISL_1318407
3002350700	EPI_ISL_1446585
3031322613	EPI_ISL_747138
3002347897	
3002647585	EPI_ISL_1823569
3002350396	EPI_ISL_1447005
3002131680	
3002650135	EPI_ISL_1798906
3031322794	EPI_ISL_751675
3002348033	EPI_ISL_1095246
3002350278	EPI_ISL_1446527
3031323723	EPI_ISL_1516313
3002229243	EPI_ISL_1094632
3002650346	EPI_ISL_1528306
3002650055	
3002650091	EPI_ISL_1678301
3002347829	EPI_ISL_1095100
3031322797	EPI_ISL_751578
3002349334	
3031324311	EPI_ISL_1094688
3002648375	EPI_ISL_1824057
3002349047	EPI_ISL_1272842
3031324117	EPI_ISL_1094638
3031322748	EPI_ISL_751764
3002650749	EPI_ISL_1678091
3031323732	EPI_ISL_1711710
3031401944	EPI_ISL_1094814
3002350073	EPI_ISL_1318518
3002228948	EPI_ISL_1225972
3002348823	EPI_ISL_1226172
3002347894	
3031324301	EPI_ISL_1094633
